customer_id,first_name,last_name,email,city,state,signup_date,customer_segment
20295,CustFN_294,CustLN_294,customer294@example.com,Hyderabad,Tamil Nadu,2021-04-19,Medium
20296,CustFN_295,CustLN_295,customer295@example.com,Pune,Maharashtra,2023-12-15,Low
20297,CustFN_296,CustLN_296,customer296@example.com,Chennai,Telangana,2023-04-30,Low
20298,CustFN_297,CustLN_297,customer297@example.com,Bengaluru,Telangana,2020-01-22,Medium
20299,CustFN_298,CustLN_298,customer298@example.com,Kolkata,Maharashtra,2023-09-21,High
20300,CustFN_299,CustLN_299,customer299@example.com,Pune,Telangana,2020-12-05,Medium
20301,CustFN_300,CustLN_300,customer300@example.com,Chennai,West Bengal,2022-11-24,Medium
20302,CustFN_301,CustLN_301,customer301@example.com,Kolkata,Tamil Nadu,2022-04-09,Low
20303,CustFN_302,CustLN_302,customer302@example.com,Kolkata,Telangana,2022-03-16,Medium
20304,CustFN_303,CustLN_303,customer303@example.com,Kolkata,West Bengal,2022-12-12,Low
20305,CustFN_304,CustLN_304,customer304@example.com,Chennai,Tamil Nadu,2020-11-06,Low
20306,CustFN_305,CustLN_305,customer305@example.com,Pune,West Bengal,2020-08-26,Medium
20307,CustFN_306,CustLN_306,customer306@example.com,Kolkata,Maharashtra,2022-09-04,High
20308,CustFN_307,CustLN_307,customer307@example.com,Kolkata,Karnataka,2021-03-11,Medium
20309,CustFN_308,CustLN_308,customer308@example.com,Delhi,Maharashtra,2023-12-31,High
20310,CustFN_309,CustLN_309,customer309@example.com,Bengaluru,Telangana,2021-11-08,Medium
20311,CustFN_310,CustLN_310,customer310@example.com,Chennai,Tamil Nadu,2020-06-16,High
20312,CustFN_311,CustLN_311,customer311@example.com,Chennai,West Bengal,2022-10-25,Medium
20313,CustFN_312,CustLN_312,customer312@example.com,Hyderabad,Telangana,2021-04-04,Medium
20314,CustFN_313,CustLN_313,customer313@example.com,Chennai,Telangana,2020-08-10,Medium
20315,CustFN_314,CustLN_314,customer314@example.com,Pune,Karnataka,2021-09-26,Medium
20316,CustFN_315,CustLN_315,customer315@example.com,Chennai,Telangana,2023-12-17,Low
20317,CustFN_316,CustLN_316,customer316@example.com,Delhi,Karnataka,2021-09-09,Medium
20318,CustFN_317,CustLN_317,customer317@example.com,Bengaluru,Tamil Nadu,2021-06-05,Low
20319,CustFN_318,CustLN_318,customer318@example.com,Bengaluru,Tamil Nadu,2021-10-28,Low
20320,CustFN_319,CustLN_319,customer319@example.com,Chennai,West Bengal,2020-01-19,Low
20321,CustFN_320,CustLN_320,customer320@example.com,Kolkata,Karnataka,2020-07-18,Low
20322,CustFN_321,CustLN_321,customer321@example.com,Mumbai,Maharashtra,2023-06-28,Medium
20323,CustFN_322,CustLN_322,customer322@example.com,Mumbai,Tamil Nadu,2024-01-07,Medium
20324,CustFN_323,CustLN_323,customer323@example.com,Kolkata,West Bengal,2020-08-24,High
20325,CustFN_324,CustLN_324,customer324@example.com,Kolkata,Maharashtra,2022-03-14,Medium
20326,CustFN_325,CustLN_325,customer325@example.com,Kolkata,Tamil Nadu,2023-12-20,Medium
20327,CustFN_326,CustLN_326,customer326@example.com,Pune,Tamil Nadu,2020-08-22,Medium
20328,CustFN_327,CustLN_327,customer327@example.com,Mumbai,West Bengal,2020-10-06,Medium
20329,CustFN_328,CustLN_328,customer328@example.com,Kolkata,West Bengal,2023-10-22,Medium
20330,CustFN_329,CustLN_329,customer329@example.com,Pune,Delhi,2022-11-24,Medium
20331,CustFN_330,CustLN_330,customer330@example.com,Hyderabad,Telangana,2020-08-15,Medium
20332,CustFN_331,CustLN_331,customer331@example.com,Pune,Telangana,2021-08-13,Medium
20333,CustFN_332,CustLN_332,customer332@example.com,Mumbai,Maharashtra,2020-03-25,Low
20334,CustFN_333,CustLN_333,customer333@example.com,Chennai,Telangana,2021-10-11,Low
20335,CustFN_334,CustLN_334,customer334@example.com,Hyderabad,Maharashtra,2023-03-12,Medium
20336,CustFN_335,CustLN_335,customer335@example.com,Mumbai,Tamil Nadu,2022-04-10,Low
20337,CustFN_336,CustLN_336,customer336@example.com,Pune,Delhi,2022-08-29,High
20338,CustFN_337,CustLN_337,customer337@example.com,Delhi,Delhi,2021-05-05,Medium
20339,CustFN_338,CustLN_338,customer338@example.com,Bengaluru,Tamil Nadu,2020-08-30,High
20340,CustFN_339,CustLN_339,customer339@example.com,Mumbai,West Bengal,2020-01-20,Low
20341,CustFN_340,CustLN_340,customer340@example.com,Kolkata,Karnataka,2023-05-16,High
20342,CustFN_341,CustLN_341,customer341@example.com,Pune,Karnataka,2022-08-12,Medium
20343,CustFN_342,CustLN_342,customer342@example.com,Kolkata,Telangana,2020-12-09,Low
20344,CustFN_343,CustLN_343,customer343@example.com,Kolkata,West Bengal,2021-09-19,Medium
20345,CustFN_344,CustLN_344,customer344@example.com,Kolkata,Maharashtra,2023-04-17,Low
20346,CustFN_345,CustLN_345,customer345@example.com,Kolkata,Delhi,2022-03-19,High
20347,CustFN_346,CustLN_346,customer346@example.com,Kolkata,Telangana,2021-03-26,Medium
20348,CustFN_347,CustLN_347,customer347@example.com,Hyderabad,Tamil Nadu,2021-02-04,Low
20349,CustFN_348,CustLN_348,customer348@example.com,Mumbai,West Bengal,2020-11-22,Medium
20350,CustFN_349,CustLN_349,customer349@example.com,Mumbai,Delhi,2023-05-20,Low
20351,CustFN_350,CustLN_350,customer350@example.com,Bengaluru,Maharashtra,2022-05-22,Low
20352,CustFN_351,CustLN_351,customer351@example.com,Pune,Maharashtra,2022-11-29,Low
20353,CustFN_352,CustLN_352,customer352@example.com,Delhi,Karnataka,2023-07-14,Medium
20354,CustFN_353,CustLN_353,customer353@example.com,Hyderabad,Telangana,2024-01-20,Medium
20355,CustFN_354,CustLN_354,customer354@example.com,Pune,Tamil Nadu,2021-01-09,High
20356,CustFN_355,CustLN_355,customer355@example.com,Hyderabad,Delhi,2020-09-28,Medium
20357,CustFN_356,CustLN_356,customer356@example.com,Mumbai,Maharashtra,2021-11-23,Low
20358,CustFN_357,CustLN_357,customer357@example.com,Kolkata,Delhi,2020-02-22,Medium
20359,CustFN_358,CustLN_358,customer358@example.com,Bengaluru,Tamil Nadu,2023-04-02,Low
20360,CustFN_359,CustLN_359,customer359@example.com,Bengaluru,Delhi,2023-08-18,Low
20361,CustFN_360,CustLN_360,customer360@example.com,Chennai,Telangana,2022-10-26,Low
20362,CustFN_361,CustLN_361,customer361@example.com,Delhi,Karnataka,2021-02-05,Low
20363,CustFN_362,CustLN_362,customer362@example.com,Bengaluru,Delhi,2020-07-03,Low
20364,CustFN_363,CustLN_363,customer363@example.com,Kolkata,West Bengal,2021-07-27,Low
20365,CustFN_364,CustLN_364,customer364@example.com,Mumbai,Karnataka,2023-06-04,Low
20366,CustFN_365,CustLN_365,customer365@example.com,Delhi,Tamil Nadu,2021-06-05,Low
20367,CustFN_366,CustLN_366,customer366@example.com,Pune,Karnataka,2020-02-21,Low
20368,CustFN_367,CustLN_367,customer367@example.com,Kolkata,Delhi,2021-02-15,Low
20369,CustFN_368,CustLN_368,customer368@example.com,Kolkata,Delhi,2024-01-24,Medium
20370,CustFN_369,CustLN_369,customer369@example.com,Bengaluru,West Bengal,2022-10-12,Medium
20371,CustFN_370,CustLN_370,customer370@example.com,Delhi,Maharashtra,2023-09-13,Medium
20372,CustFN_371,CustLN_371,customer371@example.com,Mumbai,West Bengal,2023-03-08,High
20373,CustFN_372,CustLN_372,customer372@example.com,Chennai,Delhi,2022-03-20,Medium
20374,CustFN_373,CustLN_373,customer373@example.com,Hyderabad,Karnataka,2020-08-11,Low
20375,CustFN_374,CustLN_374,customer374@example.com,Hyderabad,West Bengal,2021-06-06,Low
20376,CustFN_375,CustLN_375,customer375@example.com,Mumbai,West Bengal,2022-05-25,High
20377,CustFN_376,CustLN_376,customer376@example.com,Mumbai,Maharashtra,2023-07-29,Low
20378,CustFN_377,CustLN_377,customer377@example.com,Hyderabad,Delhi,2021-02-07,Low
20379,CustFN_378,CustLN_378,customer378@example.com,Chennai,Delhi,2020-06-30,Low
20380,CustFN_379,CustLN_379,customer379@example.com,Delhi,Tamil Nadu,2022-04-18,Low
20381,CustFN_380,CustLN_380,customer380@example.com,Hyderabad,Maharashtra,2020-09-21,Medium
20382,CustFN_381,CustLN_381,customer381@example.com,Mumbai,Tamil Nadu,2022-07-04,Medium
20383,CustFN_382,CustLN_382,customer382@example.com,Bengaluru,Tamil Nadu,2021-01-30,Medium
20384,CustFN_383,CustLN_383,customer383@example.com,Pune,Tamil Nadu,2020-12-12,High
20385,CustFN_384,CustLN_384,customer384@example.com,Chennai,Telangana,2021-08-21,High
20386,CustFN_385,CustLN_385,customer385@example.com,Kolkata,Tamil Nadu,2022-06-08,Low
20387,CustFN_386,CustLN_386,customer386@example.com,Chennai,West Bengal,2022-03-28,Low
20388,CustFN_387,CustLN_387,customer387@example.com,Bengaluru,Karnataka,2021-01-02,Medium
20389,CustFN_388,CustLN_388,customer388@example.com,Bengaluru,West Bengal,2023-08-29,Medium
20390,CustFN_389,CustLN_389,customer389@example.com,Kolkata,West Bengal,2020-06-13,Medium
20391,CustFN_390,CustLN_390,customer390@example.com,Mumbai,Delhi,2020-02-29,High
20392,CustFN_391,CustLN_391,customer391@example.com,Hyderabad,Telangana,2022-06-23,Low
20393,CustFN_392,CustLN_392,customer392@example.com,Delhi,Tamil Nadu,2020-07-04,Medium
20394,CustFN_393,CustLN_393,customer393@example.com,Chennai,Delhi,2022-01-27,Low
20395,CustFN_394,CustLN_394,customer394@example.com,Kolkata,Maharashtra,2023-11-28,Low
20396,CustFN_395,CustLN_395,customer395@example.com,Chennai,Maharashtra,2022-11-13,Medium
20397,CustFN_396,CustLN_396,customer396@example.com,Bengaluru,Delhi,2022-07-15,Low
20398,CustFN_397,CustLN_397,customer397@example.com,Hyderabad,Karnataka,2022-05-12,Medium
20399,CustFN_398,CustLN_398,customer398@example.com,Chennai,Delhi,2020-09-26,Medium
20400,CustFN_399,CustLN_399,customer399@example.com,Delhi,Delhi,2021-10-10,Low
20401,CustFN_400,CustLN_400,customer400@example.com,Bengaluru,Telangana,2021-05-28,Low
20402,CustFN_401,CustLN_401,customer401@example.com,Delhi,Maharashtra,2023-11-30,High
20403,CustFN_402,CustLN_402,customer402@example.com,Hyderabad,Maharashtra,2020-12-29,Medium
20404,CustFN_403,CustLN_403,customer403@example.com,Chennai,Tamil Nadu,2021-12-08,Medium
20405,CustFN_404,CustLN_404,customer404@example.com,Pune,West Bengal,2023-11-08,Medium
20406,CustFN_405,CustLN_405,customer405@example.com,Chennai,Delhi,2023-03-29,Low
20407,CustFN_406,CustLN_406,customer406@example.com,Hyderabad,Delhi,2023-12-17,Medium
20408,CustFN_407,CustLN_407,customer407@example.com,Chennai,Karnataka,2022-07-01,Low
20409,CustFN_408,CustLN_408,customer408@example.com,Kolkata,Maharashtra,2021-05-15,High
20410,CustFN_409,CustLN_409,customer409@example.com,Chennai,Karnataka,2023-05-24,Low
20411,CustFN_410,CustLN_410,customer410@example.com,Mumbai,Telangana,2021-03-13,Medium
20412,CustFN_411,CustLN_411,customer411@example.com,Chennai,Tamil Nadu,2020-09-04,High
20413,CustFN_412,CustLN_412,customer412@example.com,Chennai,Karnataka,2022-11-25,Medium
20414,CustFN_413,CustLN_413,customer413@example.com,Delhi,Maharashtra,2022-08-16,Medium
20415,CustFN_414,CustLN_414,customer414@example.com,Pune,Telangana,2023-08-11,Medium
20416,CustFN_415,CustLN_415,customer415@example.com,Delhi,Delhi,2023-12-13,Low
20417,CustFN_416,CustLN_416,customer416@example.com,Delhi,Telangana,2023-07-09,Low
20418,CustFN_417,CustLN_417,customer417@example.com,Bengaluru,West Bengal,2020-03-31,Medium
20419,CustFN_418,CustLN_418,customer418@example.com,Mumbai,Karnataka,2022-09-23,Medium
20420,CustFN_419,CustLN_419,customer419@example.com,Delhi,Maharashtra,2023-03-23,High
20421,CustFN_420,CustLN_420,customer420@example.com,Kolkata,Karnataka,2024-01-12,Low
20422,CustFN_421,CustLN_421,customer421@example.com,Hyderabad,Delhi,2021-07-15,Medium
20423,CustFN_422,CustLN_422,customer422@example.com,Kolkata,Delhi,2020-09-11,Medium
20424,CustFN_423,CustLN_423,customer423@example.com,Hyderabad,Maharashtra,2023-07-03,Medium
20425,CustFN_424,CustLN_424,customer424@example.com,Chennai,West Bengal,2021-04-21,High
20426,CustFN_425,CustLN_425,customer425@example.com,Bengaluru,Tamil Nadu,2022-06-16,Medium
20427,CustFN_426,CustLN_426,customer426@example.com,Mumbai,Telangana,2021-08-07,High
20428,CustFN_427,CustLN_427,customer427@example.com,Kolkata,Telangana,2021-08-26,High
20429,CustFN_428,CustLN_428,customer428@example.com,Mumbai,Delhi,2023-01-03,High
20430,CustFN_429,CustLN_429,customer429@example.com,Kolkata,Karnataka,2021-06-26,Low
20431,CustFN_430,CustLN_430,customer430@example.com,Chennai,Karnataka,2022-11-05,Low
20432,CustFN_431,CustLN_431,customer431@example.com,Hyderabad,West Bengal,2020-01-22,Medium
20433,CustFN_432,CustLN_432,customer432@example.com,Pune,Tamil Nadu,2021-05-01,Medium
20434,CustFN_433,CustLN_433,customer433@example.com,Bengaluru,Karnataka,2021-04-23,Low
20435,CustFN_434,CustLN_434,customer434@example.com,Kolkata,Telangana,2023-01-28,Medium
20436,CustFN_435,CustLN_435,customer435@example.com,Kolkata,Karnataka,2021-04-16,Medium
20437,CustFN_436,CustLN_436,customer436@example.com,Chennai,Tamil Nadu,2022-08-07,Low
20438,CustFN_437,CustLN_437,customer437@example.com,Bengaluru,Telangana,2022-10-29,Medium
20439,CustFN_438,CustLN_438,customer438@example.com,Hyderabad,Karnataka,2022-09-14,Medium
20440,CustFN_439,CustLN_439,customer439@example.com,Hyderabad,Telangana,2022-06-23,Medium
20441,CustFN_440,CustLN_440,customer440@example.com,Kolkata,Delhi,2021-09-12,Medium
20442,CustFN_441,CustLN_441,customer441@example.com,Pune,Delhi,2021-07-13,Low
20443,CustFN_442,CustLN_442,customer442@example.com,Pune,West Bengal,2022-04-26,Low
20444,CustFN_443,CustLN_443,customer443@example.com,Mumbai,Delhi,2020-04-05,Low
20445,CustFN_444,CustLN_444,customer444@example.com,Bengaluru,Karnataka,2023-08-06,Low
20446,CustFN_445,CustLN_445,customer445@example.com,Bengaluru,Tamil Nadu,2023-05-22,High
20447,CustFN_446,CustLN_446,customer446@example.com,Hyderabad,Telangana,2021-06-03,Low
20448,CustFN_447,CustLN_447,customer447@example.com,Mumbai,Maharashtra,2022-04-30,Low
20449,CustFN_448,CustLN_448,customer448@example.com,Chennai,Delhi,2023-10-30,Medium
20450,CustFN_449,CustLN_449,customer449@example.com,Bengaluru,Delhi,2021-02-11,Medium
20451,CustFN_450,CustLN_450,customer450@example.com,Mumbai,Maharashtra,2023-01-18,High
20452,CustFN_451,CustLN_451,customer451@example.com,Mumbai,Maharashtra,2020-05-04,Low
20453,CustFN_452,CustLN_452,customer452@example.com,Kolkata,Karnataka,2022-02-24,Low
20454,CustFN_453,CustLN_453,customer453@example.com,Hyderabad,Telangana,2023-08-18,Medium
20455,CustFN_454,CustLN_454,customer454@example.com,Mumbai,Delhi,2022-04-07,Medium
20456,CustFN_455,CustLN_455,customer455@example.com,Pune,Tamil Nadu,2022-07-13,Low
20457,CustFN_456,CustLN_456,customer456@example.com,Pune,Karnataka,2023-09-23,Medium
20458,CustFN_457,CustLN_457,customer457@example.com,Delhi,Karnataka,2022-12-09,Medium
20459,CustFN_458,CustLN_458,customer458@example.com,Hyderabad,Tamil Nadu,2022-11-09,Low
20460,CustFN_459,CustLN_459,customer459@example.com,Kolkata,Tamil Nadu,2022-05-29,Low
20461,CustFN_460,CustLN_460,customer460@example.com,Chennai,West Bengal,2022-08-07,High
20462,CustFN_461,CustLN_461,customer461@example.com,Delhi,Tamil Nadu,2023-04-20,Low
20463,CustFN_462,CustLN_462,customer462@example.com,Pune,Maharashtra,2024-01-08,Low
20464,CustFN_463,CustLN_463,customer463@example.com,Kolkata,Delhi,2023-04-07,Medium
20465,CustFN_464,CustLN_464,customer464@example.com,Delhi,West Bengal,2022-11-27,Medium
20466,CustFN_465,CustLN_465,customer465@example.com,Hyderabad,Maharashtra,2020-07-22,Medium
20467,CustFN_466,CustLN_466,customer466@example.com,Kolkata,West Bengal,2023-05-10,High
20468,CustFN_467,CustLN_467,customer467@example.com,Hyderabad,Delhi,2023-01-08,High
20469,CustFN_468,CustLN_468,customer468@example.com,Mumbai,West Bengal,2023-03-01,Medium
20470,CustFN_469,CustLN_469,customer469@example.com,Bengaluru,Maharashtra,2020-12-12,Medium
20471,CustFN_470,CustLN_470,customer470@example.com,Mumbai,Telangana,2023-09-17,Medium
20472,CustFN_471,CustLN_471,customer471@example.com,Hyderabad,Delhi,2020-05-25,Medium
20473,CustFN_472,CustLN_472,customer472@example.com,Kolkata,Karnataka,2021-01-15,Medium
20474,CustFN_473,CustLN_473,customer473@example.com,Pune,Delhi,2022-09-21,Medium
20475,CustFN_474,CustLN_474,customer474@example.com,Chennai,Delhi,2022-10-07,Low
20476,CustFN_475,CustLN_475,customer475@example.com,Pune,Delhi,2021-04-14,Medium
20477,CustFN_476,CustLN_476,customer476@example.com,Kolkata,Telangana,2022-11-18,High
20478,CustFN_477,CustLN_477,customer477@example.com,Mumbai,Maharashtra,2021-08-04,Medium
20479,CustFN_478,CustLN_478,customer478@example.com,Chennai,Karnataka,2020-01-01,Low
20480,CustFN_479,CustLN_479,customer479@example.com,Kolkata,Maharashtra,2020-08-31,Medium
20481,CustFN_480,CustLN_480,customer480@example.com,Hyderabad,West Bengal,2023-08-16,Low
20482,CustFN_481,CustLN_481,customer481@example.com,Pune,West Bengal,2020-11-30,Low
20483,CustFN_482,CustLN_482,customer482@example.com,Hyderabad,West Bengal,2020-06-18,Medium
20484,CustFN_483,CustLN_483,customer483@example.com,Chennai,Maharashtra,2022-10-20,Medium
20485,CustFN_484,CustLN_484,customer484@example.com,Chennai,Tamil Nadu,2021-10-23,Low
20486,CustFN_485,CustLN_485,customer485@example.com,Pune,Telangana,2023-04-09,Medium
20487,CustFN_486,CustLN_486,customer486@example.com,Hyderabad,Tamil Nadu,2023-07-16,Medium
20488,CustFN_487,CustLN_487,customer487@example.com,Delhi,West Bengal,2023-06-22,Medium
20489,CustFN_488,CustLN_488,customer488@example.com,Hyderabad,Telangana,2021-04-14,Low
20490,CustFN_489,CustLN_489,customer489@example.com,Chennai,Maharashtra,2022-01-28,Medium
20491,CustFN_490,CustLN_490,customer490@example.com,Hyderabad,West Bengal,2022-09-02,Medium
20492,CustFN_491,CustLN_491,customer491@example.com,Kolkata,Maharashtra,2021-04-27,Medium
20493,CustFN_492,CustLN_492,customer492@example.com,Mumbai,Telangana,2020-03-02,Medium
20494,CustFN_493,CustLN_493,customer493@example.com,Delhi,Maharashtra,2022-01-13,Low
20495,CustFN_494,CustLN_494,customer494@example.com,Bengaluru,Maharashtra,2020-01-20,Medium
20496,CustFN_495,CustLN_495,customer495@example.com,Kolkata,Karnataka,2023-11-26,Low
20497,CustFN_496,CustLN_496,customer496@example.com,Mumbai,Tamil Nadu,2023-04-10,Medium
20498,CustFN_497,CustLN_497,customer497@example.com,Bengaluru,Tamil Nadu,2020-10-15,Low
20499,CustFN_498,CustLN_498,customer498@example.com,Pune,Tamil Nadu,2021-03-07,Medium
20500,CustFN_499,CustLN_499,customer499@example.com,Bengaluru,Delhi,2024-01-14,Low
20501,CustFN_500,CustLN_500,customer500@example.com,Kolkata,Karnataka,2021-07-14,Low
20502,CustFN_501,CustLN_501,customer501@example.com,Hyderabad,West Bengal,2023-03-21,Low
20503,CustFN_502,CustLN_502,customer502@example.com,Kolkata,West Bengal,2021-11-01,Medium
20504,CustFN_503,CustLN_503,customer503@example.com,Bengaluru,West Bengal,2023-07-20,Low
20505,CustFN_504,CustLN_504,customer504@example.com,Chennai,Tamil Nadu,2022-11-21,Medium
20506,CustFN_505,CustLN_505,customer505@example.com,Mumbai,Tamil Nadu,2020-02-04,Low
20507,CustFN_506,CustLN_506,customer506@example.com,Mumbai,Karnataka,2021-03-17,Medium
20508,CustFN_507,CustLN_507,customer507@example.com,Bengaluru,Maharashtra,2022-04-16,Low
20509,CustFN_508,CustLN_508,customer508@example.com,Mumbai,Tamil Nadu,2023-10-21,Medium
20510,CustFN_509,CustLN_509,customer509@example.com,Chennai,West Bengal,2020-06-02,Medium
20511,CustFN_510,CustLN_510,customer510@example.com,Kolkata,Maharashtra,2022-06-20,High
20512,CustFN_511,CustLN_511,customer511@example.com,Mumbai,Tamil Nadu,2021-03-29,Medium
20513,CustFN_512,CustLN_512,customer512@example.com,Bengaluru,Telangana,2023-08-26,Medium
20514,CustFN_513,CustLN_513,customer513@example.com,Delhi,Delhi,2023-02-21,Medium
20515,CustFN_514,CustLN_514,customer514@example.com,Delhi,Tamil Nadu,2021-07-08,High
20516,CustFN_515,CustLN_515,customer515@example.com,Pune,Telangana,2020-09-07,Low
20517,CustFN_516,CustLN_516,customer516@example.com,Mumbai,Karnataka,2020-01-18,Medium
20518,CustFN_517,CustLN_517,customer517@example.com,Kolkata,Telangana,2022-07-20,Low
20519,CustFN_518,CustLN_518,customer518@example.com,Bengaluru,Karnataka,2021-09-01,Medium
20520,CustFN_519,CustLN_519,customer519@example.com,Mumbai,Tamil Nadu,2021-04-17,Low
20521,CustFN_520,CustLN_520,customer520@example.com,Hyderabad,Karnataka,2024-01-18,Medium
20522,CustFN_521,CustLN_521,customer521@example.com,Chennai,Telangana,2021-11-30,High
20523,CustFN_522,CustLN_522,customer522@example.com,Mumbai,Delhi,2023-01-29,Medium
20524,CustFN_523,CustLN_523,customer523@example.com,Mumbai,Maharashtra,2020-09-23,Low
